index,频率,极化,SID,频道名称,视频编码,音频编码,锁码方式,V-PID,A-PID,发射基站,高阶参数,来源,颜色,来源颜色
31,698, , ,[中央电视台综合频道](http://www.cctv.com/),AVS+,DRA,开锁,512,650, , ,xc99 2017-01-22, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
32,698, , ,[中央电视台经济频道](http://www.cctv.com/),AVS+,DRA,开锁,513,660, , ,xc99 2017-01-22, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
33,698, , ,[中央电视台中文国际频道](http://www.cctv.com/),AVS+,DRA,开锁,514,670, , ,xc99 2017-01-22, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
34,698, , ,[中央电视台科教频道](http://www.cctv.com/),AVS+,DRA,开锁,515,680, , ,xc99 2017-01-22, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
35,698, , ,[中央电视台社会与法频道](http://www.cctv.com/),AVS+,DRA,开锁,516,690, , ,xc99 2017-01-22, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
36,698, , ,[中央电视台新闻频道](http://www.cctv.com),AVS+,DRA,开锁,517,700, , ,xc99 2017-01-22, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
37,698, , ,[中央电视台少儿频道](http://www.cctv.com),AVS+,DRA,开锁,518,710, , ,xc99 2017-01-22, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
38,698, , ,[中央电视台音乐频道](http://www.cctv.com),AVS+,DRA,开锁,519,720, , ,xc99 2017-01-22, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
39,722, , ,中央电视台军事农业频道,AVS+,DRA,开锁,512,650,环江县, ,梦想成真2018-05-01, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
40,722, , ,中央电视台记录频道,AVS+,DRA,开锁,513,660,环江县, ,梦想成真2018-05-01, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
41,722, , ,中央电视台戏曲频道,AVS+,DRA,开锁,514,670,环江县, ,梦想成真2018-05-01, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
42,722, , ,中国环球新闻网新闻频道,AVS+,DRA,开锁,515,680,环江县, ,梦想成真2018-05-01, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
43,722, , ,广西卫视,AVS+,DRA,开锁,516,690,环江县, ,梦想成真2018-05-01, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
44,722, , ,广西综艺,AVS+,DRA,开锁,517,700,环江县, ,梦想成真2018-05-01, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
45,722, , ,河池新闻综合,AVS+,DRA,开锁,518,710,环江县, ,梦想成真2018-05-01, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
46,722, , ,环江电视台,AVS+,DRA,开锁,519,720,环江县, ,梦想成真2018-05-01, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
47,786, , ,广西卫视,AVS+,DRA,开锁, , ,南丹, ,xc99 2017-01-22, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
48,786, , ,广西综艺,AVS+,DRA,开锁, , ,南丹, ,xc99 2017-01-22, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
49,786, , ,广西都市,AVS+,DRA,开锁, , ,南丹, ,xc99 2017-01-22, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
50,786, , ,广西影视,AVS+,DRA,开锁, , ,南丹, ,xc99 2017-01-22, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
51,786, , ,广西新闻,AVS+,DRA,开锁, , ,南丹, ,xc99 2017-01-22, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
52,786, , ,广西公共,AVS+,DRA,开锁, , ,南丹, ,xc99 2017-01-22, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
53,786, , ,河池新闻,AVS+,DRA,开锁, , ,南丹, ,xc99 2017-01-22, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
54,786, , ,河池教育,AVS+,DRA,开锁, , ,南丹, ,xc99 2017-01-22, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
