index,频率,极化,SID,频道名称,视频编码,音频编码,锁码方式,V-PID,A-PID,发射基站,高阶参数,来源,颜色,来源颜色
14,698, , ,中央电视台纪录频道,AVS+,DRA,开锁,513,660,康定新都桥, ,大乖乖 2018-06-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
15,698, , ,中央电视台戏曲频道,AVS+,DRA,开锁,514,670,康定新都桥, ,大乖乖 2018-06-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
16,698, , ,中国环球电视网新闻频道,AVS+,DRA,开锁,515,680,康定新都桥, ,大乖乖 2018-06-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
17,698, , ,四川卫视,AVS+,MPEG-1,开锁, , ,康定新都桥, ,大乖乖 2018-06-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
18,698, , ,康巴卫视,AVS+,MPEG-1,开锁, , ,康定新都桥, ,大乖乖 2018-06-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
19,714, , ,中央电视台综合频道,AVS+,MPEG-1,开锁,512,650,稻城县, ,大乖乖 2018-06-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
20,714, , ,中央电视台经济频道,AVS+,MPEG-1,开锁,513,660,稻城县, ,大乖乖 2018-06-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
21,714, , ,中央电视台中文国际频道,AVS+,MPEG-1,开锁,514,670,稻城县, ,大乖乖 2018-06-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
22,714, , ,[中央电视台科教频道](http://www.cctv.com),AVS+,MPEG-1,开锁,515,680,稻城县, ,大乖乖 2018-06-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
23,714, , ,[中央电视台社会与法频道](http://www.cctv.com),AVS+,MPEG-1,开锁,516,690,稻城县, ,大乖乖 2018-06-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
24,714, , ,[中央电视台新闻频道](http://www.cctv.com),AVS+,MPEG-1,开锁,517,700,稻城县, ,大乖乖 2018-06-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
25,714, , ,中央电视台少儿频道,AVS+,MPEG-1,开锁,518,710,稻城县, ,大乖乖 2018-06-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
26,714, , ,中央电视台音乐频道,AVS+,MPEG-1,开锁,519,720,稻城县, ,大乖乖 2018-06-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
27,738, , ,中央电视台军事农业频道,AVS+,DRA,开锁,512,650,理塘, ,大乖乖 2018-06-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
28,738, , ,中央电视台纪录频道,AVS+,DRA,开锁,513,660,理塘, ,大乖乖 2018-06-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
29,738, , ,中央电视台戏曲频道,AVS+,DRA,开锁,514,670,理塘, ,大乖乖 2018-06-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
30,738, , ,中国环球电视网新闻频道,AVS+,DRA,开锁,515,680,理塘, ,大乖乖 2018-06-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
31,738, , ,四川卫视,AVS+,MPEG-1,开锁, , ,理塘, ,大乖乖 2018-06-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
32,738, , ,康巴卫视,AVS+,MPEG-1,开锁, , ,理塘, ,大乖乖 2018-06-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
33,794, , ,中央电视台军事农业频道,AVS+,MPEG-1,开锁,512,650,稻城县, ,大乖乖 2018-06-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
34,794, , ,中央电视台纪录频道,AVS+,MPEG-1,开锁,513,660,稻城县, ,大乖乖 2018-06-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
35,794, , ,中央电视台戏曲频道,AVS+,MPEG-1,开锁,514,670,稻城县, ,大乖乖 2018-06-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
36,794, , ,中国环球电视网新闻频道,AVS+,MPEG-1,开锁,515,680,稻城县, ,大乖乖 2018-06-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
37,794, , ,四川卫视,AVS+,MPEG-1,开锁, , ,稻城县, ,大乖乖 2018-06-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
38,794, , ,康巴卫视,AVS+,MPEG-1,开锁, , ,稻城县, ,大乖乖 2018-06-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
