index,频率,极化,SID,频道名称,视频编码,音频编码,锁码方式,V-PID,A-PID,发射基站,高阶参数,来源,颜色,来源颜色
14,634, , ,中央电视台军事农业频道,AVS+,DRA,开锁,512,650,五家渠, ,王老五 2018-01-13, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
15,634, , ,中央电视台记录频道,AVS+,DRA,开锁,513,660,五家渠, ,王老五 2018-01-13, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
16,634, , ,中央电视台戏曲频道,AVS+,DRA,开锁,514,670,五家渠, ,王老五 2018-01-13, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
17,634, , ,中国环球电视网新闻频道,AVS+,DRA,开锁,515,680,五家渠, ,王老五 2018-01-13, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
18,634, , ,五家渠电视台, , ,开锁, , ,五家渠, ,王老五 2018-01-13, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
19,634, , ,兵团卫视, , ,开锁, , ,五家渠, ,王老五 2018-01-13, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
20,650, , ,中央电视台综合频道,AVS+,DRA,开锁,512,650,五家渠, ,王老五 2018-01-13, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
21,650, , ,中央电视台经济频道,AVS+,DRA,开锁,513,660,五家渠, ,王老五 2018-01-13, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
22,650, , ,中央电视台中文国际频道,AVS+,DRA,开锁,514,670,五家渠, ,王老五 2018-01-13, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
23,650, , ,[中央电视台科教频道](http://www.cctv.com),AVS+,DRA,开锁,515,680,五家渠, ,王老五 2018-01-13, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
24,650, , ,[中央电视台社会与法频道](http://www.cctv.com),AVS+,DRA,开锁,516,690,五家渠, ,王老五 2018-01-13, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
25,650, , ,[中央电视台新闻频道](http://www.cctv.com),AVS+,DRA,开锁,517,700,五家渠, ,王老五 2018-01-13, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
26,650, , ,中央电视台少儿频道,AVS+,DRA,开锁,518,710,五家渠, ,王老五 2018-01-13, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
27,650, , ,中央电视台音乐频道,AVS+,DRA,开锁,519,720,五家渠, ,王老五 2018-01-13, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
28,698, , ,玛纳斯一套, , ,开锁, , ,玛纳斯, ,王老五 2018-01-13, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
29,698, , ,玛纳斯二套, , ,开锁, , ,玛纳斯, ,王老五 2018-01-13, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
30,698, , ,昌吉综合频道, , ,开锁, , ,玛纳斯, ,王老五 2018-01-13, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
31,698, , ,新疆卫视综合频道, , ,开锁, , ,玛纳斯, ,王老五 2018-01-13, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
32,730, , ,中央电视台综合频道, , ,开锁, , ,沙湾, ,王老五 2018-02-06, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
33,730, , ,中央电视台经济频道, , ,开锁, , ,沙湾, ,王老五 2018-02-06, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
34,730, , ,中央电视台综艺频道, , ,开锁, , ,沙湾, ,王老五 2018-02-06, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
35,730, , ,中央电视台中文国际频道, , ,开锁, , ,沙湾, ,王老五 2018-02-06, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
36,730, , ,中央电视台体育频道, , ,开锁, , ,沙湾, ,王老五 2018-02-06, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
37,730, , ,中央电视台电影频道, , ,开锁, , ,沙湾, ,王老五 2018-02-06, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
38,730, , ,总有电视台军事农业频道, , ,开锁, , ,沙湾, ,王老五 2018-02-06, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
39,730, , ,中央电视台电视剧频道, , ,开锁, , ,沙湾, ,王老五 2018-02-06, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
40,730, , ,中央电视台记录频道, , ,开锁, , ,沙湾, ,王老五 2018-02-06, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
41,730, , ,[中央电视台科教频道](http://www.cctv.com), , ,开锁, , ,沙湾, ,王老五 2018-02-06, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
42,730, , ,中央电视台戏曲频道, , ,开锁, , ,沙湾, ,王老五 2018-02-06, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
43,730, , ,[中央电视台社会与法频道](http://www.cctv.com), , ,开锁, , ,沙湾, ,王老五 2018-02-06, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
44,730, , ,[中央电视台新闻频道](http://www.cctv.com), , ,开锁, , ,沙湾, ,王老五 2018-02-06, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
45,730, , ,中央电视台少儿频道, , ,开锁, , ,沙湾, ,王老五 2018-02-06, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
46,730, , ,中央电视台音乐频道, , ,开锁, , ,沙湾, ,王老五 2018-02-06, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
47,738, , ,中国教育电视一套, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
48,738, , ,新疆一套, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
49,738, , ,新疆二套, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
50,738, , ,新疆三套, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
51,738, , ,新疆四套, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
52,738, , ,新疆五套, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
53,738, , ,新疆八套, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
54,738, , ,新疆九套, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
55,738, , ,新疆十二套, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
56,738, , ,乒团卫视, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
57,738, , ,塔城一套, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
58,738, , ,塔城二套, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
59,738, , ,沙湾一套, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
60,738, , ,沙湾二套, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
61,738, , ,沙湾三套, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
62,746, , ,北京卫视, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
63,746, , ,上海卫视, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
64,746, , ,天津卫视, , , , , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
65,746, , ,重庆卫视, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
66,746, , ,旅游卫视, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
67,746, , ,安徽卫视, , , , , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
68,746, , ,浙江卫视, , , , , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
69,746, , ,江苏卫视, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
70,746, , ,广东卫视, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
71,746, , ,广西卫视, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
72,746, , ,深圳卫视, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
73,746, , ,南方卫视, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
74,746, , ,福建东南卫视, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
75,762, , ,湖南卫视, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
76,762, , ,云南卫视, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
77,762, , ,四川卫视, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
78,762, , ,贵州卫视, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
79,762, , ,湖北卫视, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
80,762, , ,江西卫视, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
81,762, , ,山西卫视, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
82,762, , ,辽宁卫视, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
83,762, , ,吉林卫视, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
84,762, , ,黑龙江卫视, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
85,762, , ,内蒙古卫视, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
86,762, , ,山东卫视, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
87,762, , ,河南卫视, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
88,762, , ,河北卫视, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
89,762, , ,陕西卫视, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
90,770, , ,宁夏卫视, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
91,770, , ,青海卫视, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
92,770, , ,甘肃卫视, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
93,770, , ,陕西农林, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
94,770, , ,中国教育1, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
95,770, , ,山东教育, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
96,770, , ,金鹰卡通, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
97,770, , ,炫动卡通, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
98,770, , ,优漫卡通, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
99,770, , ,嘉佳卡通, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
100,770, , ,卡酷动画, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
101,770, , ,电视指南, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
102,770, , ,测试1, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
103,770, , ,测试2, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
104,770, , ,测试3, , ,开锁, , ,沙湾, ,王老五 2018-02-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
