index,频率,极化,SID,频道名称,视频编码,音频编码,锁码方式,V-PID,A-PID,发射基站,高阶参数,来源,颜色,来源颜色
51,610, , ,中央电视台音乐频道,AVS+,DRA,开锁,519,720,集宁区, ,江山如此多娇 2017-08-05, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
52,610,水平, ,[中央电视台综合频道](http://www.thmz.com/),AVS+,DRA,开锁,512,650,卓资县, ,tieshagai 2018-07-15, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
53,610,水平, ,中央电视台经济频道,AVS+,DRA,开锁,513,660,卓资县, ,tieshagai 2018-07-15, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
54,610,水平, ,中央电视台中文国际频道,AVS+,DRA,开锁,514,670,卓资县, ,tieshagai 2018-07-15, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
55,610,水平, ,中央电视台科教频道,AVS+,DRA,开锁,515,680,卓资县, ,tieshagai 2018-07-15, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
56,610,水平, ,[中央电视台社会与法频道](http://www.thmz.com/),AVS+,DRA,开锁,516,690,卓资县, ,tieshagai 2018-07-15, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
57,610,水平, ,中央电视台新闻频道,AVS+,DRA,开锁,517,700,卓资县, ,tieshagai 2018-07-15, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
58,610,水平, ,中央电视台少儿频道,AVS+,DRA,开锁,518,710,卓资县, ,tieshagai 2018-07-15, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
59,610,水平, ,中央电视台音乐频道,AVS+,DRA,开锁,519,720,卓资县, ,tieshagai 2018-07-15, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
60,610,水平, ,[中央电视台综合频道](http://www.thmz.com/),AVS+,DRA,开锁,512,650,乌兰察布察右后旗当郎忽洞, ,tieshagai 2018-07-15, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
61,610,水平, ,中央电视台经济频道,AVS+,DRA,开锁,513,660,乌兰察布察右后旗当郎忽洞, ,tieshagai 2018-07-15, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
62,610,水平, ,中央电视台中文国际频道,AVS+,DRA,开锁,514,670,乌兰察布察右后旗当郎忽洞, ,tieshagai 2018-07-15, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
63,610,水平, ,中央电视台科教频道,AVS+,DRA,开锁,515,680,乌兰察布察右后旗当郎忽洞, ,tieshagai 2018-07-15, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
64,610,水平, ,[中央电视台社会与法频道](http://www.thmz.com/),AVS+,DRA,开锁,516,690,乌兰察布察右后旗当郎忽洞, ,tieshagai 2018-07-15, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
65,610,水平, ,中央电视台新闻频道,AVS+,DRA,开锁,517,700,乌兰察布察右后旗当郎忽洞, ,tieshagai 2018-07-15, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
66,610,水平, ,中央电视台少儿频道,AVS+,DRA,开锁,518,710,乌兰察布察右后旗当郎忽洞, ,tieshagai 2018-07-15, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
67,610,水平, ,中央电视台音乐频道,AVS+,DRA,开锁,519,720,乌兰察布察右后旗当郎忽洞, ,tieshagai 2018-07-15, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
68,610,水平, ,[中央电视台综合频道](http://www.thmz.com/),AVS+,DRA,开锁,512,650,781台（四子王旗王府二队）, ,tieshagai 2020-06-23, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
69,610,水平, ,中央电视台经济频道,AVS+,DRA,开锁,513,660,781台（四子王旗王府二队）, ,tieshagai 2020-06-23, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
70,610,水平, ,中央电视台中文国际频道,AVS+,DRA,开锁,514,670,781台（四子王旗王府二队）, ,tieshagai 2020-06-23, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
71,610,水平, ,中央电视台科教频道,AVS+,DRA,开锁,515,680,781台（四子王旗王府二队）, ,tieshagai 2020-06-23, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
72,610,水平, ,[中央电视台社会与法频道](http://www.thmz.com/),AVS+,DRA,开锁,516,690,781台（四子王旗王府二队）, ,tieshagai 2020-06-23, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
73,610,水平, ,中央电视台新闻频道,AVS+,DRA,开锁,517,700,781台（四子王旗王府二队）, ,tieshagai 2020-06-23, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
74,610,水平, ,中央电视台少儿频道,AVS+,DRA,开锁,518,710,781台（四子王旗王府二队）, ,tieshagai 2020-06-23, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
75,610,水平, ,中央电视台音乐频道,AVS+,DRA,开锁,519,720,781台（四子王旗王府二队）, ,tieshagai 2020-06-23, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
76,610, , ,[中央电视台综合频道](http://www.thmz.com/),AVS+,DRA,开锁,512,650,察右中旗科布尔, ,tieshagai 2018-05-03, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
77,610, , ,中央电视台经济频道,AVS+,DRA,开锁,513,660,察右中旗科布尔, ,tieshagai 2018-05-03, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
78,610, , ,中央电视台中文国际频道,AVS+,DRA,开锁,514,670,察右中旗科布尔, ,tieshagai 2018-05-03, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
79,610, , ,中央电视台科教频道,AVS+,DRA,开锁,515,680,察右中旗科布尔, ,tieshagai 2018-05-03, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
80,610, , ,[中央电视台社会与法频道](http://www.thmz.com/),AVS+,DRA,开锁,516,690,察右中旗科布尔, ,tieshagai 2018-05-03, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
81,610, , ,中央电视台新闻频道,AVS+,DRA,开锁,517,700,察右中旗科布尔, ,tieshagai 2018-05-03, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
82,610, , ,中央电视台少儿频道,AVS+,DRA,开锁,518,710,察右中旗科布尔, ,tieshagai 2018-05-03, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
83,610, , ,中央电视台音乐频道,AVS+,DRA,开锁,519,720,察右中旗科布尔, ,tieshagai 2018-05-03, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
84,610, , ,[中央电视台综合频道](http://www.thmz.com/),AVS+,DRA,开锁,512,650,察右后旗, ,tieshagai 2018-05-28, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
85,610, , ,中央电视台经济频道,AVS+,DRA,开锁,513,660,察右后旗, ,tieshagai 2018-05-28, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
86,610, , ,中央电视台中文国际频道,AVS+,DRA,开锁,514,670,察右后旗, ,tieshagai 2018-05-28, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
87,610, , ,中央电视台科教频道,AVS+,DRA,开锁,515,680,察右后旗, ,tieshagai 2018-05-28, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
88,610, , ,[中央电视台社会与法频道](http://www.thmz.com/),AVS+,DRA,开锁,516,690,察右后旗, ,tieshagai 2018-05-28, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
89,610, , ,中央电视台新闻频道,AVS+,DRA,开锁,517,700,察右后旗, ,tieshagai 2018-05-28, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
90,610, , ,中央电视台少儿频道,AVS+,DRA,开锁,518,710,察右后旗, ,tieshagai 2018-05-28, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
91,610, , ,[中央电视台综合频道](http://www.thmz.com/),AVS+,DRA,开锁,512,650,察右中旗铁沙盖, ,tieshagai 2019-04-05, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
92,610, , ,中央电视台经济频道,AVS+,DRA,开锁,513,660,察右中旗铁沙盖, ,tieshagai 2019-04-05, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
93,610, , ,中央电视台中文国际频道,AVS+,DRA,开锁,514,670,察右中旗铁沙盖, ,tieshagai 2019-04-05, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
94,610, , ,中央电视台科教频道,AVS+,DRA,开锁,515,680,察右中旗铁沙盖, ,tieshagai 2019-04-05, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
95,610, , ,[中央电视台社会与法频道](http://www.thmz.com/),AVS+,DRA,开锁,516,690,察右中旗铁沙盖, ,tieshagai 2019-04-05, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
96,610, , ,中央电视台新闻频道,AVS+,DRA,开锁,517,700,察右中旗铁沙盖, ,tieshagai 2019-04-05, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
97,610, , ,中央电视台少儿频道,AVS+,DRA,开锁,518,710,察右中旗铁沙盖, ,tieshagai 2019-04-05, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
98,610, , ,中央电视台综合频道,AVS,DRA,开锁, , ,丰镇, ,囚鸟158 2016-10-25, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
99,610, , ,中央电视台经济频道,AVS,DRA,开锁, , ,丰镇, ,囚鸟158 2016-10-25, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
100,610, , ,中央电视台中文国际频道,AVS,DRA,开锁, , ,丰镇, ,囚鸟158 2016-10-25, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
101,610, , ,中央电视台农业农村频道,AVS,DRA,开锁, , ,丰镇, ,囚鸟158 2016-10-25, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
102,610, , ,中央电视台纪录频道,AVS,DRA,开锁, , ,丰镇, ,囚鸟158 2016-10-25, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
103,610, , ,中央电视台科教频道,AVS,DRA,开锁, , ,丰镇, ,囚鸟158 2016-10-25, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
104,610, , ,中央电视台戏曲频道,AVS,DRA,开锁, , ,丰镇, ,囚鸟158 2016-10-25, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
105,610, , ,中央电视台社会与法频道,AVS,DRA,开锁, , ,丰镇, ,囚鸟158 2016-10-25, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
106,610, , ,中央电视台新闻频道,AVS,DRA,开锁, , ,丰镇, ,囚鸟158 2016-10-25, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
107,610, , ,中央电视台少儿频道,AVS,DRA,开锁, , ,丰镇, ,囚鸟158 2016-10-25, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
108,610, , ,中央电视台音乐频道,AVS,DRA,开锁, , ,丰镇, ,囚鸟158 2016-10-25, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
109,626, , ,中央电视台农业农村频道,AVS+,DRA,开锁,512,650,察哈尔右翼前旗发射台, ,亢奋青年2018-03-25, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
110,626, , ,中央电视台纪录频道,AVS+,DRA,开锁,513,660,察哈尔右翼前旗发射台, ,亢奋青年2018-03-25, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
111,626, , ,中央电视台戏曲频道,AVS+,DRA,开锁,514,670,察哈尔右翼前旗发射台, ,亢奋青年2018-03-25, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
112,626, , ,[中国环球电视网新闻频道](http://www.cctv.com),AVS+,DRA,开锁,515,680,察哈尔右翼前旗发射台, ,亢奋青年2018-03-25, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
113,642, , ,中央电视台农业农村频道,AVS+,DRA,开锁,512,650,078台（四子王旗乌兰花镇）, ,tieshagai 2024-02-17, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
114,642, , ,中央电视台纪录频道,AVS+,DRA,开锁,513,660,078台（四子王旗乌兰花镇）, ,tieshagai 2024-02-17, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
115,642, , ,中央电视台戏曲频道,AVS+,DRA,开锁,514,670,078台（四子王旗乌兰花镇）, ,tieshagai 2024-02-17, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
116,642, , ,[中国环球电视网新闻频道](http://www.cctv.com),AVS+,DRA,开锁,515,680,078台（四子王旗乌兰花镇）, ,tieshagai 2024-02-17, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
117,642,水平, ,内蒙古卫视 汉语,AVS+,MPEG-1,开锁, , ,781台（四子王旗王府二队）, ,tieshagai 2020-06-23, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
118,642,水平, ,内蒙古卫视 蒙语,AVS+,MPEG-1,开锁, , ,781台（四子王旗王府二队）, ,tieshagai 2020-06-23, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
119,642, , ,内蒙古卫视 汉语,AVS+,MPEG-1,开锁, , ,乌兰察布察右后旗当郎忽洞, ,tieshagai 2018-07-15, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
120,642, , ,内蒙古卫视 蒙语,AVS+,MPEG-1,开锁, , ,乌兰察布察右后旗当郎忽洞, ,tieshagai 2018-07-15, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
121,658, , ,内蒙古卫视 汉语,AVS+,MPEG-1,开锁, , ,卓资县, ,tieshagai 2018-07-15, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
122,658, , ,内蒙古卫视 蒙语,AVS+,MPEG-1,开锁, , ,卓资县, ,tieshagai 2018-07-15, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
123,690, , ,乌兰察布新闻综合,MPEG-2,MPEG-1,开锁, , ,乌兰察布市发射台, ,亢奋青年 2018-03-26, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
124,690, , ,乌兰察布经济生活,MPEG-2,MPEG-1,开锁, , ,乌兰察布市发射台, ,亢奋青年 2018-03-26, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
125,690, , ,乌兰察布生活频道,MPEG-2,MPEG-1,开锁, , ,乌兰察布市发射台, ,亢奋青年 2018-03-26, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
126,690, , ,河北卫视,MPEG-2,MPEG-1,开锁, , ,乌兰察布市发射台, ,亢奋青年 2018-03-26, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
127,690, , ,【预备频道】,MPEG-2,MPEG-1,开锁, , ,乌兰察布市发射台, ,亢奋青年 2018-03-26, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
128,690, , ,四子王旗电视台,MPEG-2,MPEG-2,开锁,58,59,四子王旗, ,tieshagai 2019-04-06, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
129,690, , ,乌兰察布新闻综合,MPEG-2,MPEG-2,开锁,61,62,四子王旗, ,tieshagai 2019-04-06, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
130,690, , ,乌兰察布经济生活,MPEG-2,MPEG-2,开锁,64,65,四子王旗, ,tieshagai 2019-04-06, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
131,690, , ,乌兰察布生活频道,MPEG-2,MPEG-1,开锁,506,507,四子王旗, ,tieshagai 2019-04-06, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
132,690, , ,【内蒙古新闻综合 黑屏】,MPEG-2,MPEG-1,开锁,508,509,四子王旗, ,tieshagai 2019-04-06, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
133,690, , ,【内蒙古经济生活 黑屏】,MPEG-2,MPEG-1,开锁,510,511,四子王旗, ,tieshagai 2019-04-06, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
134,698, , ,内蒙古卫视 汉语,AVS+,MPEG-1,开锁, , ,乌兰察布察右后旗当郎忽洞, ,tieshagai 2018-07-15, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
135,698, , ,内蒙古卫视 蒙语,AVS+,MPEG-1,开锁, , ,乌兰察布察右后旗当郎忽洞, ,tieshagai 2018-07-15, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
136,706, , ,中央电视台经济频道, , , , , ,集宁区, ,tieshagai 2018-07-19, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
137,706, , ,中央电视台中文国际频道, , , , , ,集宁区, ,tieshagai 2018-07-19, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
138,706, , ,中央电视台体育频道, , , , , ,集宁区, ,tieshagai 2018-07-19, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
139,706, , ,中央电视台农业农村频道, , , , , ,集宁区, ,tieshagai 2018-07-19, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
140,706, , ,中央电视台电视剧频道, , , , , ,集宁区, ,tieshagai 2018-07-19, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
141,706, , ,中央电视台纪录频道, , , , , ,集宁区, ,tieshagai 2018-07-19, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
142,706, , ,中央电视台科教频道, , , , , ,集宁区, ,tieshagai 2018-07-19, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
143,706, , ,中央电视台戏曲频道, , , , , ,集宁区, ,tieshagai 2018-07-19, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
