index,频率,极化,SID,频道名称,视频编码,音频编码,锁码方式,V-PID,A-PID,发射基站,高阶参数,来源,颜色,来源颜色
22,498, , ,中央电视台戏曲频道,AVS+,DRA,开锁,514,670,泸水市广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
23,498, , ,中国环球电视网英语新闻频道,AVS+,DRA,开锁,515,680,泸水市广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
24,498, , ,[中央电视台综合频道](http://www.thmz.com/),AVS+,DRA,开锁,512,650,兰坪县石登广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
25,498, , ,中央电视台经济频道,AVS+,DRA,开锁,513,660,兰坪县石登广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
26,498, , ,中央电视台中文国际频道,AVS+,DRA,开锁,514,670,兰坪县石登广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
27,498, , ,中央电视台科教频道,AVS+,DRA,开锁,515,680,兰坪县石登广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
28,498, , ,[中央电视台社会与法频道](http://www.thmz.com/),AVS+,DRA,开锁,516,690,兰坪县石登广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
29,498, , ,中央电视台新闻频道,AVS+,DRA,开锁,517,700,兰坪县石登广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
30,498, , ,中央电视台少儿频道,AVS+,DRA,开锁,518,710,兰坪县石登广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
31,498, , ,中央电视台音乐频道,AVS+,DRA,开锁,519,720,兰坪县石登广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
32,514, , ,中央电视台军事农业频道,AVS+,DRA,开锁,512,650,兰坪县石登广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
33,514, , ,中央电视台记录频道,AVS+,DRA,开锁,513,660,兰坪县石登广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
34,514, , ,中央电视台戏曲频道,AVS+,DRA,开锁,514,670,兰坪县石登广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
35,514, , ,中国环球电视网英语新闻频道,AVS+,DRA,开锁,515,680,兰坪县石登广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
36,482, , ,[中央电视台综合频道](http://www.thmz.com/),AVS+,DRA,开锁,512,650,兰坪县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
37,482, , ,中央电视台经济频道,AVS+,DRA,开锁,513,660,兰坪县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
38,482, , ,中央电视台中文国际频道,AVS+,DRA,开锁,514,670,兰坪县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
39,482, , ,中央电视台科教频道,AVS+,DRA,开锁,515,680,兰坪县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
40,482, , ,[中央电视台社会与法频道](http://www.thmz.com/),AVS+,DRA,开锁,516,690,兰坪县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
41,482, , ,中央电视台新闻频道,AVS+,DRA,开锁,517,700,兰坪县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
42,482, , ,中央电视台少儿频道,AVS+,DRA,开锁,518,710,兰坪县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
43,482, , ,中央电视台音乐频道,AVS+,DRA,开锁,519,720,兰坪县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
44,498, , ,中央电视台军事农业频道,AVS+,DRA,开锁,512,650,兰坪县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
45,498, , ,中央电视台记录频道,AVS+,DRA,开锁,513,660,兰坪县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
46,498, , ,中央电视台戏曲频道,AVS+,DRA,开锁,514,670,兰坪县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
47,498, , ,中国环球电视网英语新闻频道,AVS+,DRA,开锁,515,680,兰坪县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
48,474, , ,[中央电视台综合频道](http://www.thmz.com/),AVS+,DRA,开锁,512,650,贡山县独龙江广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
49,474, , ,中央电视台经济频道,AVS+,DRA,开锁,513,660,贡山县独龙江广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
50,474, , ,中央电视台中文国际频道,AVS+,DRA,开锁,514,670,贡山县独龙江广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
51,474, , ,中央电视台科教频道,AVS+,DRA,开锁,515,680,贡山县独龙江广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
52,474, , ,[中央电视台社会与法频道](http://www.thmz.com/),AVS+,DRA,开锁,516,690,贡山县独龙江广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
53,474, , ,中央电视台新闻频道,AVS+,DRA,开锁,517,700,贡山县独龙江广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
54,474, , ,中央电视台少儿频道,AVS+,DRA,开锁,518,710,贡山县独龙江广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
55,474, , ,中央电视台音乐频道,AVS+,DRA,开锁,519,720,贡山县独龙江广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
56,482, , ,中央电视台军事农业频道,AVS+,DRA,开锁,512,650,贡山县独龙江广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
57,482, , ,中央电视台记录频道,AVS+,DRA,开锁,513,660,贡山县独龙江广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
58,482, , ,中央电视台戏曲频道,AVS+,DRA,开锁,514,670,贡山县独龙江广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
59,482, , ,中国环球电视网英语新闻频道,AVS+,DRA,开锁,515,680,贡山县独龙江广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
60,482, , ,[中央电视台综合频道](http://www.thmz.com/),AVS+,DRA,开锁,512,650,贡山县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
61,482, , ,中央电视台经济频道,AVS+,DRA,开锁,513,660,贡山县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
62,482, , ,中央电视台中文国际频道,AVS+,DRA,开锁,514,670,贡山县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
63,482, , ,中央电视台科教频道,AVS+,DRA,开锁,515,680,贡山县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
64,482, , ,[中央电视台社会与法频道](http://www.thmz.com/),AVS+,DRA,开锁,516,690,贡山县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
65,482, , ,中央电视台新闻频道,AVS+,DRA,开锁,517,700,贡山县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
66,482, , ,中央电视台少儿频道,AVS+,DRA,开锁,518,710,贡山县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
67,482, , ,中央电视台音乐频道,AVS+,DRA,开锁,519,720,贡山县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
68,490, , ,中央电视台军事农业频道,AVS+,DRA,开锁,512,650,贡山县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
69,490, , ,中央电视台记录频道,AVS+,DRA,开锁,513,660,贡山县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
70,490, , ,中央电视台戏曲频道,AVS+,DRA,开锁,514,670,贡山县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
71,490, , ,中国环球电视网英语新闻频道,AVS+,DRA,开锁,515,680,贡山县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
72,538, , ,[中央电视台综合频道](http://www.thmz.com/),AVS+,DRA,开锁,512,650,福贡县匹河广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
73,538, , ,中央电视台经济频道,AVS+,DRA,开锁,513,660,福贡县匹河广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
74,538, , ,中央电视台中文国际频道,AVS+,DRA,开锁,514,670,福贡县匹河广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
75,538, , ,中央电视台科教频道,AVS+,DRA,开锁,515,680,福贡县匹河广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
76,538, , ,[中央电视台社会与法频道](http://www.thmz.com/),AVS+,DRA,开锁,516,690,福贡县匹河广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
77,538, , ,中央电视台新闻频道,AVS+,DRA,开锁,517,700,福贡县匹河广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
78,538, , ,中央电视台少儿频道,AVS+,DRA,开锁,518,710,福贡县匹河广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
79,538, , ,中央电视台音乐频道,AVS+,DRA,开锁,519,720,福贡县匹河广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
80,498, , ,中央电视台军事农业频道,AVS+,DRA,开锁,512,650,福贡县匹河广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
81,498, , ,中央电视台记录频道,AVS+,DRA,开锁,513,660,福贡县匹河广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
82,498, , ,中央电视台戏曲频道,AVS+,DRA,开锁,514,670,福贡县匹河广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
83,498, , ,中国环球电视网英语新闻频道,AVS+,DRA,开锁,515,680,福贡县匹河广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
84,482, , ,[中央电视台综合频道](http://www.thmz.com/),AVS+,DRA,开锁,512,650,福贡县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
85,482, , ,中央电视台经济频道,AVS+,DRA,开锁,513,660,福贡县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
86,482, , ,中央电视台中文国际频道,AVS+,DRA,开锁,514,670,福贡县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
87,482, , ,中央电视台科教频道,AVS+,DRA,开锁,515,680,福贡县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
88,482, , ,[中央电视台社会与法频道](http://www.thmz.com/),AVS+,DRA,开锁,516,690,福贡县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
89,482, , ,中央电视台新闻频道,AVS+,DRA,开锁,517,700,福贡县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
90,482, , ,中央电视台少儿频道,AVS+,DRA,开锁,518,710,福贡县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
91,482, , ,中央电视台音乐频道,AVS+,DRA,开锁,519,720,福贡县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
92,490, , ,中央电视台军事农业频道,AVS+,DRA,开锁,512,650,福贡县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
93,490, , ,中央电视台记录频道,AVS+,DRA,开锁,513,660,福贡县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
94,490, , ,中央电视台戏曲频道,AVS+,DRA,开锁,514,670,福贡县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
95,490, , ,中国环球电视网英语新闻频道,AVS+,DRA,开锁,515,680,福贡县广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
96,506, , ,[中央电视台综合频道](http://www.thmz.com/),AVS+,DRA,开锁,512,650,怒江州广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
97,506, , ,中央电视台经济频道,AVS+,DRA,开锁,513,660,怒江州广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
98,506, , ,中央电视台中文国际频道,AVS+,DRA,开锁,514,670,怒江州广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
99,506, , ,中央电视台科教频道,AVS+,DRA,开锁,515,680,怒江州广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
100,506, , ,[中央电视台社会与法频道](http://www.thmz.com/),AVS+,DRA,开锁,516,690,怒江州广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
101,506, , ,中央电视台新闻频道,AVS+,DRA,开锁,517,700,怒江州广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
102,506, , ,中央电视台少儿频道,AVS+,DRA,开锁,518,710,怒江州广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
103,506, , ,中央电视台音乐频道,AVS+,DRA,开锁,519,720,怒江州广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
104,514, , ,中央电视台军事农业频道,AVS+,DRA,开锁,512,650,怒江州广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
105,514, , ,中央电视台记录频道,AVS+,DRA,开锁,513,660,怒江州广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
106,514, , ,中央电视台戏曲频道,AVS+,DRA,开锁,514,670,怒江州广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
107,514, , ,中国环球电视网英语新闻频道,AVS+,DRA,开锁,515,680,怒江州广播电视发射台, ,zhtq625 2017-07-08, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
