index,频率,极化,SID,频道名称,视频编码,音频编码,锁码方式,V-PID,A-PID,发射基站,高阶参数,来源,颜色,来源颜色
17,666, , ,喀什一台,开锁, , ,3012,3013, , ,中文卫视2016-12-09, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
18,666, , ,喀什二台,开锁, , , , , , ,中文卫视2016-12-09, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
19,666, , ,喀什四台,开锁, , , , , , ,中文卫视2016-12-09, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
20,666, , ,喀什六台,开锁, , , , , , ,中文卫视2016-12-09, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
21,666, , ,疏附一台,开锁, , ,4012,4013, , ,中文卫视2016-12-09, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
22,666, , ,疏附二台,开锁, , , , , , ,中文卫视2016-12-09, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
23,674, , ,泽普一套,开锁,MPEG-2, ,33,49,泽普县, ,新疆008电器 2017-07-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
24,674, , ,泽普二套,开锁,MPEG-2, ,34,35,泽普县, ,新疆008电器 2017-07-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
25,674, , ,泽普三套,开锁,MPEG-2, ,37,38,泽普县, ,新疆008电器 2017-07-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
26,674, , ,泽普四套,开锁,MPEG-2, ,40,41,泽普县, ,新疆008电器 2017-07-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
27,674, , ,KSTV-1,开锁,MPEG-2, ,43,44,泽普县, ,新疆008电器 2017-07-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
28,674, , ,KSTV-2,开锁,MPEG-2, ,46,47,泽普县, ,新疆008电器 2017-07-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
29,674, , ,XJTV-10,开锁,MPEG-2, ,50,51,泽普县, ,新疆008电器 2017-07-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
30,674, , ,教育在线,开锁,MPEG-2, ,53,54,泽普县, ,新疆008电器 2017-07-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
31,674, , ,中央电视台综合频道,开锁, , ,1012,1013, , ,中文卫视2014-12-17, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
32,674, , ,XJTV-1,开锁, , , , , , ,中文卫视2014-12-17, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
33,674, , ,XJTV-2,开锁, , , , , , ,中文卫视2014-12-17, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
34,674, , ,XJTV-5,开锁, , , , , , ,中文卫视2014-12-17, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
35,674, , ,XJTV-9,开锁, , , , , , ,中文卫视2014-12-17, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
36,682, , ,中央电视台新闻频道,开锁, , ,261,262, , ,中文卫视2015-12-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
37,682, , ,[中央电视台少儿频道](http://www.cctv.com),开锁, , , , , , ,中文卫视2015-12-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
38,682, , ,XJTV-1,开锁, , , , , , ,中文卫视2015-12-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
39,682, , ,XJTV-2,开锁, , , , , , ,中文卫视2015-12-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
40,682, , ,XJTV-6,开锁, , , , , , ,中文卫视2015-12-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
41,682, , ,XJTV-7,开锁, , , , , , ,中文卫视2015-12-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
42,682, , ,XJTV-9,开锁, , , , , , ,中文卫视2015-12-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
43,682, , ,XJTV-10,开锁, , ,526,527, , ,中文卫视2015-12-07, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
44,690, , ,中央电视台新闻频道,开锁, , ,1072,1073, , ,中文卫视2016-12-09, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
45,690, , ,[中央电视台少儿频道](http://www.cctv.com),开锁, , ,1082,1083, , ,中文卫视2016-12-09, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
46,690, , ,XJTV-15,开锁, , , , , , ,中文卫视2016-12-09, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
47,690, , ,[中央电视台体育频道](http://www.cctv.com),开锁, , ,1052,1053, , ,中文卫视2016-12-09, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
48,690, , ,中央电视台电影频道,开锁, , ,1062,1063, , ,中文卫视2016-12-09, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
49,690, , ,XJTV-13,开锁, , , , , , ,中文卫视2016-12-09, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
50,690, , ,[喀什城市生活频道](http://www.cctv.com),开锁, , ,3052,3053, , ,中文卫视2016-12-09, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
51,770, , ,XJTV-13,开锁, , , , , , ,中文卫视2015-12-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
52,770, , ,XJTV-15,开锁, , , , , , ,中文卫视2015-12-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
53,770, , ,克州汉语综合,开锁, , , , , , ,中文卫视2015-12-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
54,770, , ,克州维语综合,开锁, , , , , , ,中文卫视2015-12-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
55,770, , ,克州柯语综合,开锁, , , , , , ,中文卫视2015-12-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
56,770, , ,阿克陶汉语综合,开锁, , , , , , ,中文卫视2015-12-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
57,770, , ,阿克陶维语综合,开锁, , , , , , ,中文卫视2015-12-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
58,770, , ,中央电视台体育频道,开锁, , ,526,527, , ,中文卫视2015-12-04, ,"<span style=""background-color:#FF9933"">&#12288;&#12288;</span>"
59,786, , ,XJTV-2,开锁, , , , , , ,中文卫视2014-12-17, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
60,786, , ,XJTV-5,开锁, , , , , , ,中文卫视2014-12-17, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
61,786, , ,SLTV-1,开锁, , ,808,809, , ,中文卫视2014-12-17, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
62,786, , ,SLTV-2,开锁, , , , , , ,中文卫视2014-12-17, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
63,786, , ,SLTV-3,开锁, , , , , , ,中文卫视2014-12-17, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
64,786, , ,SLTV-4,开锁, , , , , , ,中文卫视2014-12-17, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
65,786, , ,SLTV-6,开锁, , , , , , ,中文卫视2014-12-17, ,"<span style=""background-color:#666666"">&#12288;&#12288;</span>"
